Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-05-22 00:00:00-04:00,0.06732398271560669,0.06786688280908942,0.06732398271560669,0.06732398271560669,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06732398271560669,0.06840978290257216,0.06732398271560669,0.06732398271560669,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0673239807789869,0.06949558109045029,0.0673239807789869,0.06949558109045029,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06949559366215075,0.07166719436645508,0.06949559366215075,0.07166719436645508,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07166717035332697,0.07438229477031005,0.07112427035915743,0.07329649478197098,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07383942359136557,0.07709682482755673,0.07383942359136557,0.07601102441549301,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07601102693680975,0.07601102693680975,0.07383942604064941,0.07383942604064941,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07383942604064941,0.07383942604064941,0.07275300114616946,0.07383942604064941,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07383939477614052,0.07438229477031005,0.07275297034166606,0.07329649478197098,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.0732965417145771,0.07438234239816666,0.07275301692624708,0.07438234239816666,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07438234239816666,0.07438234239816666,0.0732965417145771,0.07438234239816666,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07438230277050771,0.07438230277050771,0.07112427800893784,0.07112427800893784,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07112427800893784,0.07112427800893784,0.07003847790381539,0.07112427800893784,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07112427800893784,0.07112427800893784,0.07003847790381539,0.07112427800893784,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.0711243094425491,0.0711243094425491,0.06786690768756287,0.06840980798006058,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06840980798006058,0.06895270827255828,0.06786690768756287,0.06840980798006058,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06840976174580356,0.06895266167138615,0.06732396189463835,0.06786686182022095,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06840980174283694,0.07003850247183421,0.06840980174283694,0.06895270198583603,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06895270827255828,0.06895270827255828,0.06732400739506517,0.06840980798006058,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06840976174580356,0.06895266167138615,0.06732396189463835,0.06786686182022095,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06786687881406497,0.06840977887558958,0.06786687881406497,0.06813833117485046,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06813835395136135,0.06895270198583603,0.06678110101383966,0.06895270198583603,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06895270827255828,0.06949560856505599,0.06786690768756287,0.06840980798006058,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06840978290257216,0.06895268299605489,0.06732398271560669,0.06732398271560669,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06732397708240918,0.06786687713046587,0.0651523768901825,0.0651523768901825,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06515239800960833,0.0656952982336484,0.06406659756152816,0.06460949778556824,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06460950255454133,0.06840980440333075,0.06406660229042856,0.06678110361099243,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06678110361099243,0.06678110361099243,0.06623820334687966,0.06678110361099243,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06678110361099243,0.06678110361099243,0.06623820334687966,0.06678110361099243,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06732396189463835,0.06840976174580356,0.06732396189463835,0.06786686182022095,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06786687713046587,0.06786687713046587,0.0651523768901825,0.0651523768901825,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06515238019856909,0.06515238019856909,0.06298015544984116,0.06352367997169495,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.0635236907527519,0.0635236907527519,0.0602656652998319,0.060808565467596054,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.060808542356355966,0.06135144231778248,0.056465342664943845,0.059179842472076416,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05917986496430358,0.06189436580312437,0.05917986496430358,0.060808565467596054,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05917988740439304,0.06135148889888706,0.05917988740439304,0.05999423563480377,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05999421288592618,0.06189436580312437,0.05917986496430358,0.060808565467596054,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06135146702748078,0.06298016756772995,0.06135146702748078,0.06298016756772995,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06298017145562954,0.06406659632921219,0.0624372712420321,0.06406659632921219,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06406659756152816,0.06515239800960833,0.062437272443008125,0.06460949778556824,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06460949778556824,0.0656952982336484,0.06460949778556824,0.06460949778556824,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06460950255454133,0.06678110361099243,0.06460950255454133,0.06678110361099243,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06678107703435252,0.06786687713046587,0.0651523768901825,0.0651523768901825,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06623818252864122,0.06840978290257216,0.06623818252864122,0.06732398271560669,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06732396189463835,0.06840976174580356,0.06732396189463835,0.06786686182022095,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06786688765010018,0.06786688765010018,0.06623818725347519,0.06623818725347519,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06623819845768848,0.06678109868172857,0.06352369733748808,0.06460949778556824,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06460949894344334,0.06460949894344334,0.06026567262687663,0.0624372735619545,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06243727984457673,0.06298018013297442,0.06189437955617905,0.06189437955617905,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.061894393410907224,0.06243729382083026,0.06080859259106116,0.06135149300098419,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06135149300098419,0.06135149300098419,0.059722791771215096,0.06135149300098419,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06135146563536022,0.06189436580312437,0.060808565467596054,0.060808565467596054,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.0608085491319984,0.061351449153918,0.05917984906623962,0.06026564911007881,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.0602656514217573,0.06080855146450153,0.05917985133626883,0.05972275137901306,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.059722749088159215,0.061351449153918,0.059722749088159215,0.06026564911007881,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06135147309441557,0.06298017379572397,0.06135147309441557,0.0624372735619545,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.0624372712420321,0.06406659632921219,0.0624372712420321,0.06406659632921219,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06406659756152816,0.06460949778556824,0.06352369733748808,0.06460949778556824,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06460948685685021,0.06678108738568352,0.06460948685685021,0.06623818725347519,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06623819672259083,0.06678109693240974,0.06569529651277192,0.06650964915752411,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06650962322316654,0.06678107089220553,0.06569527089595795,0.06569527089595795,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06569527089595795,0.06596672322504275,0.06460947089971038,0.06569527089595795,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06569527693823916,0.06569527693823916,0.0651523768901825,0.0651523768901825,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.0651523768901825,0.06623817698629585,0.0651523768901825,0.0651523768901825,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06515239675640706,0.06569529697000451,0.06298017145562954,0.06406659632921219,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06406659632921219,0.06406659632921219,0.06298017145562954,0.06406659632921219,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06406658004731966,0.06406658004731966,0.06352367997169495,0.06352367997169495,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06352367997169495,0.06406658004731966,0.06298015544984116,0.06352367997169495,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06352367997169495,0.06406658004731966,0.06352367997169495,0.06352367997169495,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06352370486784592,0.0640666051562436,0.06080857897938368,0.06189437955617905,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06189434917583759,0.06189434917583759,0.059451296747176405,0.06026564911007881,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.059722759882255026,0.059722759882255026,0.05700825928204711,0.05863695964217186,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05972275499609288,0.06352367997169495,0.05972275499609288,0.06352367997169495,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06352368659243356,0.06623818725347519,0.06298016201393106,0.06623818725347519,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06623817089408174,0.06678107089220553,0.06569527089595795,0.06569527089595795,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06569530308276687,0.06840980440333075,0.06569530308276687,0.06678110361099243,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06678107089220553,0.06732397089032931,0.06569527089595795,0.06569527089595795,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06569529291449447,0.06623819309457753,0.06298016756772995,0.06298016756772995,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.0629801942307533,0.06352371908728992,0.06135149300098419,0.06135149300098419,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06135147309441557,0.0624372735619545,0.06026567262687663,0.0624372735619545,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.0624372735619545,0.06298017379572397,0.06135147309441557,0.0624372735619545,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.0624372712420321,0.06515239675640706,0.06189437102843466,0.06406659632921219,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06406659756152816,0.0656952982336484,0.06406659756152816,0.06460949778556824,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06460949778556824,0.06515239800960833,0.06406659756152816,0.06460949778556824,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06460949654280963,0.06460949654280963,0.06406659632921219,0.06406659632921219,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06406657679406914,0.06569527693823916,0.06406657679406914,0.0651523768901825,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06515238370880806,0.06515238370880806,0.06406658349905858,0.06433803588151932,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06433804479431052,0.06460949255432835,0.06298016756772995,0.06298016756772995,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06298016756772995,0.06352369219416223,0.0624372673876469,0.06298016756772995,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.0629801942307533,0.0629801942307533,0.06135149300098419,0.06135149300098419,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06135149300098419,0.06243729382083026,0.06135149300098419,0.06135149300098419,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06135146563536022,0.06243726597088853,0.059722765132067736,0.060808565467596054,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.060808565467596054,0.06189436580312437,0.0602656652998319,0.060808565467596054,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.06080859259106116,0.061894393410907224,0.06080859259106116,0.06135149300098419,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06298016201393106,0.06732398751789186,0.06298016201393106,0.06623818725347519,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06623819186462657,0.06895269271463735,0.06623819186462657,0.06759544461965561,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06759543314794307,0.07030992887722581,0.06678108070112104,0.06949558109045029,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06949559366215075,0.07329651934102795,0.06949559366215075,0.07166719436645508,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07166718880234631,0.07655391445397926,0.07058138853449368,0.07492521405220032,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07492521986925618,0.07492521986925618,0.07166719436645508,0.07166719436645508,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07221009708398358,0.07329652192071737,0.07221009708398358,0.07275299727916718,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07275299873292278,0.07655392462152487,0.07275299873292278,0.07601102441549301,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07601102441549301,0.07655392462152487,0.07546812420946115,0.07601102441549301,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07601100030334074,0.07872549581236221,0.07601100030334074,0.07818260043859482,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07818262127763957,0.07981131715315179,0.07655392074207998,0.07872551679611206,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07926843625172562,0.08198293298482895,0.07926843625172562,0.08198293298482895,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08198293298482895,0.08279728573279851,0.08144003736624686,0.08198293298482895,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08198293298482895,0.08252583792350748,0.08116858955695583,0.08198293298482895,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08198295710912985,0.08198295710912985,0.07926845957725863,0.08144006133079529,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08198288631113425,0.0841551199555397,0.08198288631113425,0.0841551199555397,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.0841551500953461,0.08741255107928117,0.0841551500953461,0.08605529367923737,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08605530446624991,0.08632676157234245,0.08252583084159447,0.08361225575208664,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08361224016739924,0.08632674548169185,0.08306934469659707,0.08524094521999359,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08524091989464333,0.08632671983374694,0.08361221532594232,0.0841551199555397,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08469806840771672,0.08632677399832728,0.08469806840771672,0.08578386902809143,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08578385411947473,0.08904125541448593,0.08578385411947473,0.08904125541448593,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08904126842849584,0.09501380078204884,0.08849836347326355,0.09447089582681656,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09447084210183573,0.09881404199335622,0.09392794677544139,0.09664244204759598,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09664245086834662,0.0971853555643844,0.09447085072438006,0.09609955549240112,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09609956404681509,0.09609956404681509,0.09175572960593475,0.09229863435029984,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09284215420484543,0.09392795426429615,0.09284215420484543,0.09284215420484543,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09284215420484543,0.09501375432374687,0.09175572037912624,0.09284215420484543,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09284217515865968,0.09338507065086657,0.0912128455955332,0.09148429334163666,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09148428189379877,0.09229863435029984,0.08958412926866068,0.09229863435029984,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09229862506889769,0.09392795426429615,0.09121282500944697,0.09284215420484543,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09284214409024116,0.0933850394007752,0.08795541524887085,0.08795541524887085,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08795545258318775,0.0917557493303056,0.08795545258318775,0.09121285378932953,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09121283998631108,0.09827116131782532,0.09121283998631108,0.09827116131782532,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09881408840987199,0.10261501920655794,0.09881408840987199,0.1015285849571228,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10152858501691252,0.11021561333180402,0.09827118356623576,0.10967271775007248,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10967269802279125,0.11130139379512148,0.10912979321861842,0.11075849831104279,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.11075851823363139,0.11130141381536293,0.10967271775007248,0.10967271775007248,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10967273390749925,0.11021562956921237,0.10695823695873931,0.10804402828216553,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10804398372582448,0.10858688848374588,0.10532948789649754,0.10587239265441895,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10641530901193619,0.10858690983033996,0.10641530901193619,0.10641530901193619,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10641530571379773,0.1075011060893473,0.10532950533824816,0.10560095310211182,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10560095300996838,0.1080440015227995,0.10478660971908793,0.10695821046829224,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10695821387658472,0.10750110942113807,0.10641530901193619,0.10641530901193619,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10641529895523257,0.10750109926182165,0.10370080284880702,0.1053294986486435,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10532949265464019,0.10587239743708671,0.10424369240984092,0.10478659719228745,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.1047866098105208,0.10587241018607038,0.10370080943497123,0.10560095310211182,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10560095637501098,0.10695821387658472,0.10532950860273431,0.10641530901193619,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10641534145156853,0.10641534145156853,0.10261504352092743,0.10261504352092743,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10261502598226331,0.10315792159952274,0.09827118999724473,0.09989989548921585,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.10044276380979145,0.10261499809524534,0.10044276380979145,0.10098566859960556,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.10098567122455977,0.10261500076255126,0.10098567122455977,0.10207147151231766,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10207150580726129,0.10315793090635408,0.10152860082092496,0.10288648307323456,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10315789803546532,0.10641529895523257,0.10315789803546532,0.1053294986486435,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10532950860273431,0.10750110942113807,0.10532950860273431,0.10641530901193619,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10641528936417899,0.1075010895729065,0.10641528936417899,0.1075010895729065,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10750105294679081,0.10750105294679081,0.10695815768744077,0.10722960531711578,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10722965823191906,0.1080440015227995,0.10695821046829224,0.10695821046829224,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10695824648171612,0.10804403790181527,0.10261504352092743,0.10261504352092743,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10261494982729519,0.10424364479044529,0.10152851631241146,0.10370074957609177,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10370079694748818,0.10641529289943945,0.10370079694748818,0.10478659719228745,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10478654932488833,0.10587234907368491,0.10315784504164871,0.10370074957609177,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10370081975054636,0.11075851823363139,0.10315791484871899,0.10967271775007248,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10967277732322253,0.11184437946993282,0.10912987212649453,0.1113014742732048,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.11130138885755929,0.11727391928434372,0.11130138885755929,0.11727391928434372,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11781681388128702,0.1221606485761734,0.11781681388128702,0.12107421457767487,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.12107418723349295,0.1265038209342448,0.12053129190008616,0.12596091628074646,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12596098281886403,0.13519091668939415,0.12487518225839138,0.1341051161289215,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13301925724889663,0.13301925724889663,0.12813252776274292,0.13030412793159485,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.13030412793159485,0.13084702331376163,0.12758962306048374,0.13030412793159485,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1303041299187009,0.1406198506642043,0.1303041299187009,0.13736245036125183,117014400,0.0,0.0
